date,ticker,action,weight
2025-09-11,BBAR,BUY,0.1
2025-09-11,CNM,BUY,0.1
2025-09-11,DAVA,BUY,0.1
2025-09-11,EPSM,BUY,0.1
2025-09-11,IRDM,BUY,0.1
2025-09-11,PACS,BUY,0.1
2025-09-11,PDYN,BUY,0.1
2025-09-11,SUPV,BUY,0.1
2025-09-11,LFMD,HOLD,0.1
2025-09-11,TTD,HOLD,0.1
2025-09-11,ACDC,SELL,0.0
2025-09-11,ANPA,SELL,0.0
2025-09-11,CNC,SELL,0.0
2025-09-11,DFDV,SELL,0.0
2025-09-11,HUMA,SELL,0.0
2025-09-11,RGC,SELL,0.0
2025-09-11,SI,SELL,0.0
2025-09-11,SRPT,SELL,0.0
2025-09-25,ACDC,BUY,0.1
2025-09-25,ATYR,BUY,0.1
2025-09-25,DEFT,BUY,0.1
2025-09-25,FFAI,BUY,0.1
2025-09-25,TECX,BUY,0.1
2025-09-25,BBAR,HOLD,0.1
2025-09-25,DAVA,HOLD,0.1
2025-09-25,LFMD,HOLD,0.1
2025-09-25,SUPV,HOLD,0.1
2025-09-25,TTD,HOLD,0.1
2025-09-25,CNM,SELL,0.0
2025-09-25,EPSM,SELL,0.0
2025-09-25,IRDM,SELL,0.0
2025-09-25,PACS,SELL,0.0
2025-09-25,PDYN,SELL,0.0
2025-10-09,ALTS,BUY,0.1
2025-10-09,BMA,BUY,0.1
2025-10-09,GGAL,BUY,0.1
2025-10-09,HUMA,BUY,0.1
2025-10-09,MLTX,BUY,0.1
2025-10-09,REPL,BUY,0.1
2025-10-09,ATYR,HOLD,0.1
2025-10-09,BBAR,HOLD,0.1
2025-10-09,SUPV,HOLD,0.1
2025-10-09,TECX,HOLD,0.1
2025-10-09,ACDC,SELL,0.0
2025-10-09,DAVA,SELL,0.0
2025-10-09,DEFT,SELL,0.0
2025-10-09,FFAI,SELL,0.0
2025-10-09,LFMD,SELL,0.0
2025-10-09,TTD,SELL,0.0
2025-10-23,AIV,BUY,0.1
2025-10-23,ARCT,BUY,0.1
2025-10-23,EPSM,BUY,0.1
2025-10-23,ITGR,BUY,0.1
2025-10-23,SOC,BUY,0.1
2025-10-23,ALTS,HOLD,0.1
2025-10-23,ATYR,HOLD,0.1
2025-10-23,HUMA,HOLD,0.1
2025-10-23,MLTX,HOLD,0.1
2025-10-23,SUPV,HOLD,0.1
2025-10-23,BBAR,SELL,0.0
2025-10-23,BMA,SELL,0.0
2025-10-23,GGAL,SELL,0.0
2025-10-23,REPL,SELL,0.0
2025-10-23,TECX,SELL,0.0
